"","Datum","Warengruppe","Umsatz","wochentag","jahreszeit","holiday","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","spl"
"258",2014-06-02,1,199.723160641356,"Monday","Sommer",FALSE,NA,0,17.625,9,NA,TRUE
"259",2014-06-03,1,142.538025704362,"Tuesday","Sommer",FALSE,NA,1,20,9,NA,TRUE
"260",2014-06-05,1,194.604241155943,"Thursday","Sommer",FALSE,NA,5,15.0375,18,65,TRUE
"261",2014-06-06,1,181.64230467912,"Friday","Sommer",FALSE,NA,3,19.3125,12,NA,TRUE
"262",2014-06-07,1,199.282826637538,"Saturday","Sommer",FALSE,NA,0,17.9625,8,NA,TRUE
"263",2014-06-08,1,116.13410257794,"Sunday","Sommer",FALSE,NA,6,22.1,12,21,TRUE
"264",2014-06-12,1,139.828728810289,"Thursday","Sommer",FALSE,NA,4,19.55,12,NA,TRUE
"265",2014-06-13,1,181.076990157327,"Friday","Sommer",FALSE,NA,7,17.45,18,21,TRUE
"266",2014-06-14,1,198.692957520375,"Saturday","Sommer",FALSE,NA,1,18.9125,13,NA,TRUE
"267",2014-06-16,1,162.607017592405,"Monday","Sommer",FALSE,NA,6,18.3125,10,0,TRUE
"268",2014-06-20,1,175.728748384125,"Friday","Sommer",FALSE,NA,7,15.9875,16,NA,TRUE
"269",2014-06-21,1,162.410672754329,"Saturday","Sommer",FALSE,1,6,15.5125,18,61,TRUE
"270",2014-06-22,1,99.6276132843513,"Sunday","Sommer",FALSE,1,5,15.7,19,NA,TRUE
"271",2014-06-23,1,130.997404965594,"Monday","Sommer",FALSE,1,4,16.5,17,NA,TRUE
"272",2014-06-24,1,119.068455962972,"Tuesday","Sommer",FALSE,1,7,14.3625,7,21,TRUE
"273",2014-06-25,1,114.248639971521,"Wednesday","Sommer",FALSE,1,0,18.4375,10,NA,TRUE
"274",2014-06-26,1,139.644833904018,"Thursday","Sommer",FALSE,1,6,17.575,8,63,TRUE
"275",2014-06-27,1,149.199619823898,"Friday","Sommer",FALSE,1,4,20.1625,7,95,TRUE
"276",2014-06-28,1,234.368963456298,"Saturday","Sommer",FALSE,1,6,16.9625,6,95,TRUE
"277",2014-07-01,1,79.4657766414776,"Tuesday","Sommer",FALSE,NA,6,15.6875,14,61,TRUE
"278",2014-07-02,1,130.353573545155,"Wednesday","Sommer",FALSE,NA,6,17.1125,15,NA,TRUE
"279",2014-07-03,1,158.210589058586,"Thursday","Sommer",FALSE,NA,7,20.4,9,NA,TRUE
"280",2014-07-04,1,112.903849016111,"Friday","Sommer",FALSE,NA,0,26.9375,10,NA,TRUE
"281",2014-07-06,1,84.8042447667398,"Sunday","Sommer",FALSE,NA,5,25.2375,6,NA,TRUE
"282",2014-07-07,1,142.241358541915,"Monday","Sommer",FALSE,NA,5,20.8,10,NA,TRUE
"283",2014-07-08,1,109.606492090567,"Tuesday","Sommer",FALSE,NA,7,19.6,15,63,TRUE
"284",2014-07-09,1,116.752191041734,"Wednesday","Sommer",FALSE,NA,0,24.65,24,5,TRUE
"285",2014-07-13,1,80.4531140833734,"Sunday","Sommer",FALSE,NA,7,18.6,10,61,TRUE
"286",2014-07-14,1,153.698550894933,"Monday","Sommer",FALSE,NA,7,19.45,15,63,TRUE
"287",2014-07-15,1,157.385041577792,"Tuesday","Sommer",FALSE,NA,6,22.2625,9,NA,TRUE
"288",2014-07-16,1,158.680478444563,"Wednesday","Sommer",FALSE,NA,6,19.4125,7,NA,TRUE
"289",2014-07-17,1,160.5229296933,"Thursday","Sommer",FALSE,NA,4,22.7625,7,NA,TRUE
"290",2014-07-18,1,119.811042532772,"Friday","Sommer",FALSE,NA,1,26.05,10,NA,TRUE
"291",2014-07-19,1,144.785544515647,"Saturday","Sommer",FALSE,NA,0,28.0625,13,NA,TRUE
"292",2014-07-20,1,111.990298336233,"Sunday","Sommer",FALSE,NA,3,24.3125,15,NA,TRUE
"293",2014-07-22,1,152.134170467115,"Tuesday","Sommer",FALSE,NA,0,24.9875,14,NA,TRUE
"294",2014-07-23,1,144.39193026197,"Wednesday","Sommer",FALSE,NA,0,25,14,NA,TRUE
"295",2014-07-24,1,163.309889093623,"Thursday","Sommer",FALSE,NA,0,24.8375,11,NA,TRUE
"296",2014-07-25,1,145.131799090901,"Friday","Sommer",FALSE,NA,0,26.325,18,NA,TRUE
"297",2014-07-26,1,171.321523510186,"Saturday","Sommer",FALSE,NA,6,22.375,10,21,TRUE
"298",2014-07-28,1,157.813837411395,"Monday","Sommer",FALSE,NA,0,24.7625,7,NA,TRUE
"299",2014-07-29,1,144.455051194281,"Tuesday","Sommer",FALSE,NA,0,25.35,10,NA,TRUE
"300",2014-07-30,1,137.868369774792,"Wednesday","Sommer",FALSE,NA,6,22.925,12,NA,TRUE
"301",2014-07-31,1,174.333709830106,"Thursday","Sommer",FALSE,NA,3,22.4375,12,21,TRUE
"302",2014-08-01,1,153.966193788182,"Friday","Sommer",FALSE,NA,1,26.725,8,NA,TRUE
"303",2014-08-02,1,189.444073316264,"Saturday","Sommer",FALSE,NA,2,26.0875,12,NA,TRUE
"304",2014-08-03,1,75.380692980006,"Sunday","Sommer",FALSE,NA,5,23.0875,9,63,TRUE
"305",2014-08-04,1,190.631341627449,"Monday","Sommer",FALSE,NA,6,22.5125,8,NA,TRUE
"306",2014-08-05,1,158.481203915988,"Tuesday","Sommer",FALSE,NA,5,23.0875,10,NA,TRUE
"307",2014-08-06,1,140.003286627353,"Wednesday","Sommer",FALSE,NA,0,22.825,10,NA,TRUE
"308",2014-08-07,1,172.493580385229,"Thursday","Sommer",FALSE,NA,7,20.3125,6,61,TRUE
"309",2014-08-08,1,194.226703064487,"Friday","Sommer",FALSE,NA,3,22.725,8,NA,TRUE
"310",2014-08-09,1,216.790146013299,"Saturday","Sommer",FALSE,NA,6,20.1,17,61,TRUE
"311",2014-08-10,1,98.5919510239083,"Sunday","Sommer",FALSE,NA,6,23.1,12,NA,TRUE
"312",2014-08-11,1,186.843287518034,"Monday","Sommer",FALSE,NA,4,20.075,13,21,TRUE
"313",2014-08-12,1,155.633056469153,"Tuesday","Sommer",FALSE,NA,5,16.9125,12,95,TRUE
"314",2014-08-13,1,129.960879412869,"Wednesday","Sommer",FALSE,NA,2,20.9375,10,NA,TRUE
"315",2014-08-15,1,232.668688554884,"Friday","Sommer",FALSE,NA,6,18.3625,8,61,TRUE
"316",2014-08-16,1,229.321098599377,"Saturday","Sommer",FALSE,NA,6,17.2,15,61,TRUE
"317",2014-08-18,1,204.943578961263,"Monday","Sommer",FALSE,NA,6,15.2,15,61,TRUE
"318",2014-08-19,1,157.516513226105,"Tuesday","Sommer",FALSE,NA,6,14.0875,12,61,TRUE
"319",2014-08-20,1,175.194857952978,"Wednesday","Sommer",FALSE,NA,5,15.675,17,21,TRUE
"320",2014-08-21,1,177.59614021373,"Thursday","Sommer",FALSE,NA,5,16.2625,11,21,TRUE
"321",2014-08-22,1,196.422158119718,"Friday","Sommer",FALSE,NA,7,16.325,12,61,TRUE
"322",2014-08-23,1,226.633053661476,"Saturday","Sommer",FALSE,NA,4,15.9875,11,21,TRUE
"323",2014-08-24,1,151.925968486667,"Sunday","Sommer",FALSE,NA,3,16.3125,20,21,TRUE
"324",2014-08-25,1,202.245341655226,"Monday","Sommer",FALSE,NA,5,14.7875,13,65,TRUE
"325",2014-08-26,1,143.842260185182,"Tuesday","Sommer",FALSE,NA,3,17.325,7,NA,TRUE
"326",2014-08-27,1,141.124540763453,"Wednesday","Sommer",FALSE,NA,1,19.875,9,NA,TRUE
"327",2014-08-29,1,119.001507763099,"Friday","Sommer",FALSE,NA,5,19.125,12,63,TRUE
"328",2014-08-31,1,136.994199378168,"Sunday","Sommer",FALSE,NA,7,16.375,8,21,TRUE
"329",2014-09-01,1,192.583927536972,"Monday","Herbst",FALSE,NA,7,17.875,12,61,TRUE
"330",2014-09-02,1,93.4032112729648,"Tuesday","Herbst",FALSE,NA,2,18.375,13,NA,TRUE
"331",2014-09-03,1,128.100882145258,"Wednesday","Herbst",FALSE,NA,2,18.75,13,NA,TRUE
"332",2014-09-04,1,118.732274802375,"Thursday","Herbst",FALSE,NA,0,20,15,NA,TRUE
"333",2014-09-05,1,168.798990410438,"Friday","Herbst",FALSE,NA,2,21.375,10,NA,TRUE
"334",2014-09-06,1,165.47761720592,"Saturday","Herbst",FALSE,NA,2,24,5,NA,TRUE
"335",2014-09-07,1,48.9648440975496,"Sunday","Herbst",FALSE,NA,5,20,6,21,TRUE
"336",2014-09-08,1,177.361261107402,"Monday","Herbst",FALSE,NA,4,17.375,12,21,TRUE
"337",2014-09-09,1,128.017374563252,"Tuesday","Herbst",FALSE,NA,6,17.125,16,63,TRUE
"338",2014-09-10,1,173.546299647139,"Wednesday","Herbst",FALSE,NA,2,18.625,12,NA,TRUE
"339",2014-09-11,1,165.169051552497,"Thursday","Herbst",FALSE,NA,4,17.375,13,NA,TRUE
"340",2014-09-12,1,130.3659563908,"Friday","Herbst",FALSE,NA,1,18.25,11,NA,TRUE
"341",2014-09-13,1,152.497010928097,"Saturday","Herbst",FALSE,NA,7,17,12,NA,TRUE
"342",2014-09-15,1,154.556691403417,"Monday","Herbst",FALSE,NA,2,19.75,13,NA,TRUE
"343",2014-09-16,1,106.657464651771,"Tuesday","Herbst",FALSE,NA,0,20.125,13,NA,TRUE
"344",2014-09-17,1,140.230426469916,"Wednesday","Herbst",FALSE,NA,1,19.875,18,NA,TRUE
"345",2014-09-18,1,168.767383241785,"Thursday","Herbst",FALSE,NA,0,20.5,13,NA,TRUE
"346",2014-09-19,1,140.144453118865,"Friday","Herbst",FALSE,NA,0,20.75,9,5,TRUE
"347",2014-09-20,1,197.959086294477,"Saturday","Herbst",FALSE,NA,3,19.375,7,10,TRUE
"348",2014-09-21,1,80.5859142164798,"Sunday","Herbst",FALSE,NA,4,17,15,21,TRUE
"349",2014-09-22,1,134.865103794751,"Monday","Herbst",FALSE,NA,6,13,17,21,TRUE
"350",2014-09-23,1,140.774695330895,"Tuesday","Herbst",FALSE,NA,4,14.75,6,NA,TRUE
"351",2014-09-24,1,108.711123767423,"Wednesday","Herbst",FALSE,NA,7,15.375,10,63,TRUE
"352",2014-09-25,1,108.067086651751,"Thursday","Herbst",FALSE,NA,7,14.5,17,61,TRUE
"353",2014-09-26,1,117.377429960871,"Friday","Herbst",FALSE,NA,7,16.75,13,61,TRUE
"354",2014-09-27,1,139.171163845637,"Saturday","Herbst",FALSE,NA,2,16.375,14,NA,TRUE
"355",2014-09-28,1,60.4829614839036,"Sunday","Herbst",FALSE,NA,4,18.5,7,NA,TRUE
"356",2014-09-30,1,125.317010604255,"Tuesday","Herbst",FALSE,NA,7,16.5,5,61,TRUE
"357",2014-10-01,1,159.473253138624,"Wednesday","Herbst",FALSE,NA,6,17.75,6,10,TRUE
"358",2014-10-02,1,183.411275500045,"Thursday","Herbst",FALSE,NA,6,18,6,NA,TRUE
"359",2014-10-03,1,62.591191559266,"Friday","Herbst",TRUE,NA,3,20,6,10,TRUE
"360",2014-10-04,1,194.365187583031,"Saturday","Herbst",FALSE,NA,0,18.5,8,5,TRUE
"361",2014-10-05,1,82.1342445154272,"Sunday","Herbst",FALSE,NA,1,16.25,7,NA,TRUE
"362",2014-10-06,1,178.335670094664,"Monday","Herbst",FALSE,NA,2,15.75,15,10,TRUE
"363",2014-10-07,1,141.858863346968,"Tuesday","Herbst",FALSE,NA,7,13,10,65,TRUE
"364",2014-10-08,1,134.873921318631,"Wednesday","Herbst",FALSE,NA,6,14.125,10,61,TRUE
"365",2014-10-09,1,134.324856819578,"Thursday","Herbst",FALSE,NA,5,17.875,10,NA,TRUE
"366",2014-10-10,1,132.317020180874,"Friday","Herbst",FALSE,NA,4,16.375,10,NA,TRUE
"367",2014-10-11,1,181.071063711796,"Saturday","Herbst",FALSE,NA,3,17,5,NA,TRUE
"368",2014-10-12,1,97.9850226394533,"Sunday","Herbst",FALSE,NA,5,15.125,7,20,TRUE
"369",2014-10-13,1,129.878383258938,"Monday","Herbst",FALSE,NA,7,12.625,12,63,TRUE
"370",2014-10-14,1,175.011253800233,"Tuesday","Herbst",FALSE,NA,6,14,5,61,TRUE
"371",2014-10-15,1,206.8382090708,"Wednesday","Herbst",FALSE,NA,7,13.875,6,21,TRUE
"372",2014-10-17,1,144.357853437456,"Friday","Herbst",FALSE,NA,7,14.375,10,65,TRUE
"373",2014-10-18,1,158.152130377889,"Saturday","Herbst",FALSE,NA,7,15.25,7,21,TRUE
"374",2014-10-19,1,58.8534096103563,"Sunday","Herbst",FALSE,NA,7,17.375,13,95,TRUE
"375",2014-10-20,1,158.382558902343,"Monday","Herbst",FALSE,NA,6,14.625,18,61,TRUE
"376",2014-10-21,1,125.363981222897,"Tuesday","Herbst",FALSE,NA,7,12.5,9,63,TRUE
"377",2014-10-22,1,127.765051280508,"Wednesday","Herbst",FALSE,NA,6,13,12,0,TRUE
"378",2014-10-23,1,144.21773201944,"Thursday","Herbst",FALSE,NA,6,13.125,7,0,TRUE
"379",2014-10-24,1,203.173639154115,"Friday","Herbst",FALSE,NA,7,13.5,9,NA,TRUE
"380",2014-10-25,1,191.425316581712,"Saturday","Herbst",FALSE,NA,7,12.125,7,61,TRUE
"381",2014-10-26,1,116.487886781866,"Sunday","Herbst",FALSE,NA,5,12.75,9,0,TRUE
"382",2014-10-29,1,103.569554336818,"Wednesday","Herbst",FALSE,NA,7,8.375,7,20,TRUE
"383",2014-10-30,1,122.18216764664,"Thursday","Herbst",FALSE,NA,2,10.625,5,10,TRUE
"384",2014-10-31,1,132.486279254048,"Friday","Herbst",FALSE,NA,8,12.875,5,10,TRUE
"385",2014-11-01,1,142.507059241702,"Saturday","Herbst",FALSE,NA,2,16.5,8,0,TRUE
"386",2014-11-02,1,99.288586999622,"Sunday","Herbst",FALSE,NA,3,15.375,10,21,TRUE
"387",2014-11-03,1,137.822879577546,"Monday","Herbst",FALSE,NA,4,13.75,12,0,TRUE
"388",2014-11-05,1,113.078967477055,"Wednesday","Herbst",FALSE,NA,7,9.5,11,61,TRUE
"389",2014-11-06,1,138.399464430445,"Thursday","Herbst",FALSE,NA,5,8.875,10,0,TRUE
"390",2014-11-07,1,125.3258349714,"Friday","Herbst",FALSE,NA,0,8.625,9,10,TRUE
"391",2014-11-10,1,132.450933802593,"Monday","Herbst",FALSE,NA,6,8.75,7,61,TRUE
"392",2014-11-15,1,157.956829595601,"Saturday","Herbst",FALSE,NA,8,9.25,14,10,TRUE
"393",2014-11-16,1,69.2794517983636,"Sunday","Herbst",FALSE,NA,7,8,14,61,TRUE
"394",2014-11-17,1,138.752246637463,"Monday","Herbst",FALSE,NA,7,9.625,7,10,TRUE
"395",2014-11-18,1,134.68843263499,"Tuesday","Herbst",FALSE,NA,7,8.875,13,61,TRUE
"396",2014-11-19,1,131.262024072649,"Wednesday","Herbst",FALSE,NA,7,8.5,11,61,TRUE
"397",2014-11-20,1,131.314789763352,"Thursday","Herbst",FALSE,NA,5,6.125,7,0,TRUE
"398",2014-11-22,1,92.6616360079896,"Saturday","Herbst",FALSE,NA,7,5.75,9,61,TRUE
"399",2014-11-23,1,88.8532704507342,"Sunday","Herbst",FALSE,NA,6,6.75,7,21,TRUE
"400",2014-11-25,1,125.776456029191,"Tuesday","Herbst",FALSE,NA,0,6.875,4,0,TRUE
"401",2014-11-26,1,98.5421347532514,"Wednesday","Herbst",FALSE,NA,3,5.625,8,NA,TRUE
"402",2014-11-27,1,114.36674051771,"Thursday","Herbst",FALSE,NA,0,4.5,10,10,TRUE
"403",2014-11-28,1,125.770265298128,"Friday","Herbst",FALSE,NA,6,1.625,16,10,TRUE
"404",2014-11-29,1,143.276224653699,"Saturday","Herbst",FALSE,NA,8,1,10,5,TRUE
"405",2014-12-01,1,128.454115308343,"Monday","Winter",FALSE,NA,7,-2,13,10,TRUE
"406",2014-12-03,1,133.99080245511,"Wednesday","Winter",FALSE,NA,7,0.625,10,10,TRUE
"407",2014-12-04,1,124.167763102648,"Thursday","Winter",FALSE,NA,8,3.75,9,61,TRUE
"408",2014-12-05,1,83.5104305885102,"Friday","Winter",FALSE,NA,7,2,7,61,TRUE
"409",2014-12-06,1,127.894073901772,"Saturday","Winter",FALSE,NA,2,5.75,7,10,TRUE
"410",2014-12-07,1,75.5129227390682,"Sunday","Winter",FALSE,NA,7,4.875,12,61,TRUE
"411",2014-12-08,1,102.678761832615,"Monday","Winter",FALSE,NA,7,3.25,8,61,TRUE
"412",2014-12-09,1,110.476546068652,"Tuesday","Winter",FALSE,NA,8,2.125,9,45,TRUE
"413",2014-12-11,1,109.754570057738,"Thursday","Winter",FALSE,NA,7,4,12,95,TRUE
"414",2014-12-12,1,109.142671748118,"Friday","Winter",FALSE,NA,7,7.25,18,61,TRUE
"415",2014-12-13,1,124.956684401136,"Saturday","Winter",FALSE,NA,5,4.75,10,61,TRUE
"416",2014-12-14,1,102.80557310108,"Sunday","Winter",FALSE,NA,4,3.5,9,10,TRUE
"417",2014-12-16,1,97.7685842370004,"Tuesday","Winter",FALSE,NA,8,4.625,12,61,TRUE
"418",2014-12-17,1,102.856835442046,"Wednesday","Winter",FALSE,NA,7,3.625,10,61,TRUE
"419",2014-12-21,1,74.1776353738615,"Sunday","Winter",FALSE,NA,6,6.625,14,21,TRUE
"420",2014-12-22,1,166.062608421996,"Monday","Winter",FALSE,NA,7,9.75,21,63,TRUE
"421",2014-12-23,1,184.21718934313,"Tuesday","Winter",FALSE,NA,7,9.125,19,61,TRUE
"422",2014-12-24,1,289.724706873301,"Wednesday","Winter",TRUE,NA,5,7.75,21,61,TRUE
"423",2014-12-27,1,133.160219555693,"Saturday","Winter",FALSE,NA,3,-0.25,8,NA,TRUE
"424",2014-12-29,1,159.353174871792,"Monday","Winter",FALSE,NA,5,0.75,10,0,TRUE
"425",2014-12-31,1,253.25502096677,"Wednesday","Winter",TRUE,NA,6,7.375,11,61,TRUE
"426",2015-01-02,1,171.436480362582,"Friday","Winter",FALSE,NA,6,7.75,24,61,TRUE
"427",2015-01-05,1,159.498680849924,"Monday","Winter",FALSE,NA,8,5.875,8,20,TRUE
"428",2015-01-06,1,116.621821467299,"Tuesday","Winter",FALSE,NA,8,3.625,8,10,TRUE
"429",2015-01-07,1,116.046870294295,"Wednesday","Winter",FALSE,NA,6,5.75,10,61,TRUE
"430",2015-01-08,1,88.9219763738156,"Thursday","Winter",FALSE,NA,8,6.375,9,61,TRUE
"431",2015-01-10,1,67.954839483437,"Saturday","Winter",FALSE,NA,6,10,28,61,TRUE
"432",2015-01-11,1,102.503556455298,"Sunday","Winter",FALSE,NA,5,4.25,23,61,TRUE
"433",2015-01-12,1,122.717043089708,"Monday","Winter",FALSE,NA,7,7.5,19,61,TRUE
"434",2015-01-13,1,86.441812930424,"Tuesday","Winter",FALSE,NA,7,7.75,14,61,TRUE
"435",2015-01-15,1,93.7671799134285,"Thursday","Winter",FALSE,NA,7,6.75,14,61,TRUE
"436",2015-01-16,1,131.913950068001,"Friday","Winter",FALSE,NA,6,6.75,13,0,TRUE
"437",2015-01-18,1,47.8910511689248,"Sunday","Winter",FALSE,NA,8,2,9,61,TRUE
"438",2015-01-20,1,116.932538278351,"Tuesday","Winter",FALSE,NA,7,-0.375,4,77,TRUE
"439",2015-01-21,1,90.1034587863099,"Wednesday","Winter",FALSE,NA,8,-1.125,4,10,TRUE
"440",2015-01-22,1,135.950512983467,"Thursday","Winter",FALSE,NA,7,-1.375,3,49,TRUE
"441",2015-01-23,1,130.976061288992,"Friday","Winter",FALSE,NA,8,-1.25,5,20,TRUE
"442",2015-01-24,1,140.03186322028,"Saturday","Winter",FALSE,NA,7,-0.5,10,71,TRUE
"443",2015-01-25,1,94.493388512183,"Sunday","Winter",FALSE,NA,6,2.875,6,NA,TRUE
"444",2015-01-26,1,150.51678717379,"Monday","Winter",FALSE,NA,7,3.375,10,61,TRUE
"445",2015-01-27,1,141.518792699705,"Tuesday","Winter",FALSE,NA,2,4.875,13,NA,TRUE
"446",2015-01-28,1,124.273404481234,"Wednesday","Winter",FALSE,NA,7,4.875,17,61,TRUE
"447",2015-02-01,1,92.189837282486,"Sunday","Winter",FALSE,NA,7,-0.25,9,75,TRUE
"448",2015-02-02,1,159.254353701805,"Monday","Winter",FALSE,NA,6,1,10,22,TRUE
"449",2015-02-03,1,112.095171542871,"Tuesday","Winter",FALSE,NA,7,-1,10,77,TRUE
"450",2015-02-05,1,133.827962608871,"Thursday","Winter",FALSE,NA,5,0.75,10,22,TRUE
"451",2015-02-06,1,136.337106368056,"Friday","Winter",FALSE,NA,2,-0.5,6,22,TRUE
"452",2015-02-07,1,130.642229801113,"Saturday","Winter",FALSE,NA,7,4.125,18,20,TRUE
"453",2015-02-08,1,62.750062992056,"Sunday","Winter",FALSE,NA,1,3.375,14,NA,TRUE
"454",2015-02-09,1,112.747460478504,"Monday","Winter",FALSE,NA,7,6.875,13,61,TRUE
"455",2015-02-10,1,94.7581535487495,"Tuesday","Winter",FALSE,NA,7,7.625,11,NA,TRUE
"456",2015-02-11,1,94.7022920091949,"Wednesday","Winter",FALSE,NA,8,4,5,NA,TRUE
"457",2015-02-12,1,99.5801689919554,"Thursday","Winter",FALSE,NA,8,2,4,10,TRUE
"458",2015-02-13,1,91.3547288868634,"Friday","Winter",FALSE,NA,8,1.25,6,10,TRUE
"459",2015-02-14,1,62.2346006049711,"Saturday","Winter",FALSE,NA,7,1.625,9,28,TRUE
"460",2015-02-15,1,96.7929953706798,"Sunday","Winter",FALSE,NA,7,3.125,16,10,TRUE
"461",2015-02-16,1,118.255475071685,"Monday","Winter",FALSE,NA,8,2,9,10,TRUE
"462",2015-02-17,1,118.509639861913,"Tuesday","Winter",FALSE,NA,6,1.125,7,45,TRUE
"463",2015-02-18,1,123.267817249283,"Wednesday","Winter",FALSE,NA,3,5.5,12,10,TRUE
"464",2015-02-19,1,123.69090336092,"Thursday","Winter",FALSE,NA,0,6.25,13,5,TRUE
"465",2015-02-21,1,107.174143505865,"Saturday","Winter",FALSE,NA,7,3.875,16,61,TRUE
"466",2015-02-22,1,70.4631468349699,"Sunday","Winter",FALSE,NA,5,5.25,13,0,TRUE
"467",2015-02-23,1,66.8925102653853,"Monday","Winter",FALSE,NA,7,4.5,12,61,TRUE
"468",2015-02-24,1,105.730056008902,"Tuesday","Winter",FALSE,NA,7,5.625,12,61,TRUE
"469",2015-02-26,1,104.017958777385,"Thursday","Winter",FALSE,NA,5,6.625,10,0,TRUE
"470",2015-02-27,1,101.514216092369,"Friday","Winter",FALSE,NA,7,4.5,9,61,TRUE
"471",2015-03-01,1,45.7343245346269,"Sunday","Frueling",FALSE,NA,7,6.75,15,61,TRUE
"472",2015-03-02,1,104.963808490064,"Monday","Frueling",FALSE,NA,6,5.125,23,61,TRUE
"473",2015-03-03,1,96.3163361056603,"Tuesday","Frueling",FALSE,NA,6,5,14,61,TRUE
"474",2015-03-04,1,76.5028628068188,"Wednesday","Frueling",FALSE,NA,6,5,18,61,TRUE
"475",2015-03-05,1,115.664704258596,"Thursday","Frueling",FALSE,NA,7,6.625,14,NA,TRUE
"476",2015-03-06,1,100.668607215573,"Friday","Frueling",FALSE,NA,7,8.125,12,20,TRUE
"477",2015-03-07,1,106.704697425172,"Saturday","Frueling",FALSE,NA,7,10.125,13,0,TRUE
"478",2015-03-08,1,80.654299664346,"Sunday","Frueling",FALSE,NA,0,14,12,NA,TRUE
"479",2015-03-09,1,145.517595242024,"Monday","Frueling",FALSE,NA,4,8.375,6,NA,TRUE
"480",2015-03-11,1,77.5925278766144,"Wednesday","Frueling",FALSE,NA,0,9.125,12,NA,TRUE
"481",2015-03-12,1,123.321210172569,"Thursday","Frueling",FALSE,NA,0,7.125,10,0,TRUE
"482",2015-03-14,1,98.2811856068814,"Saturday","Frueling",FALSE,NA,7,5.125,15,NA,TRUE
"483",2015-03-15,1,56.9672232806217,"Sunday","Frueling",FALSE,NA,7,5.75,13,21,TRUE
"484",2015-03-17,1,136.644449549369,"Tuesday","Frueling",FALSE,NA,1,10.75,11,5,TRUE
"485",2015-03-18,1,117.213496435657,"Wednesday","Frueling",FALSE,NA,4,10.625,8,NA,TRUE
"486",2015-03-20,1,125.078492851656,"Friday","Frueling",FALSE,NA,7,5,9,45,TRUE
"487",2015-03-21,1,113.449213775737,"Saturday","Frueling",FALSE,NA,7,4.5,21,61,TRUE
"488",2015-03-22,1,71.5711481513957,"Sunday","Frueling",FALSE,NA,0,4.375,8,NA,TRUE
"489",2015-03-23,1,129.186723027161,"Monday","Frueling",FALSE,NA,0,7.75,12,NA,TRUE
"490",2015-03-24,1,114.539801718388,"Tuesday","Frueling",FALSE,NA,6,7.875,6,0,TRUE
"491",2015-03-25,1,85.7675699240561,"Wednesday","Frueling",FALSE,NA,6,7.875,14,5,TRUE
"492",2015-03-26,1,126.909561618178,"Thursday","Frueling",FALSE,NA,7,7.125,9,0,TRUE
"493",2015-03-30,1,110.288515770675,"Monday","Frueling",FALSE,NA,6,6.5,29,61,TRUE
"494",2015-04-02,1,269.424940927989,"Thursday","Frueling",FALSE,NA,6,6.5,19,61,TRUE
"495",2015-04-04,1,274.149943740529,"Saturday","Frueling",FALSE,NA,0,8.375,11,NA,TRUE
"496",2015-04-05,1,102.981646842744,"Sunday","Frueling",FALSE,NA,3,8.625,11,NA,TRUE
"497",2015-04-07,1,115.651138885906,"Tuesday","Frueling",FALSE,NA,7,7.75,14,61,TRUE
"498",2015-04-08,1,89.8685552544395,"Wednesday","Frueling",FALSE,NA,2,12,11,NA,TRUE
"499",2015-04-09,1,157.556996562067,"Thursday","Frueling",FALSE,NA,2,11.875,7,0,TRUE
"500",2015-04-11,1,149.471145855324,"Saturday","Frueling",FALSE,NA,2,16.75,14,61,TRUE
"501",2015-04-12,1,39.0548694183738,"Sunday","Frueling",FALSE,NA,5,12.375,16,NA,TRUE
"502",2015-04-13,1,94.5357769724487,"Monday","Frueling",FALSE,NA,4,8.875,21,61,TRUE
"503",2015-04-15,1,102.93265639072,"Wednesday","Frueling",FALSE,NA,0,15.5,19,5,TRUE
"504",2015-04-16,1,90.5282058330727,"Thursday","Frueling",FALSE,NA,6,9.375,16,21,TRUE
"505",2015-04-17,1,91.0744308710578,"Friday","Frueling",FALSE,NA,0,10.5,15,NA,TRUE
"506",2015-04-19,1,25.46219373912,"Sunday","Frueling",FALSE,NA,0,10.125,11,NA,TRUE
"507",2015-04-20,1,113.238537617252,"Monday","Frueling",FALSE,NA,0,14.25,9,NA,TRUE
"508",2015-04-21,1,121.935695795117,"Tuesday","Frueling",FALSE,NA,0,14.625,17,5,TRUE
"509",2015-04-22,1,115.982784302446,"Wednesday","Frueling",FALSE,NA,0,12.125,7,NA,TRUE
"510",2015-04-23,1,109.647753246652,"Thursday","Frueling",FALSE,NA,1,13.625,12,NA,TRUE
"511",2015-04-24,1,93.8539762667653,"Friday","Frueling",FALSE,NA,2,13.875,9,20,TRUE
"512",2015-04-26,1,71.0071270593663,"Sunday","Frueling",FALSE,NA,8,7,11,61,TRUE
"513",2015-04-27,1,151.174833546803,"Monday","Frueling",FALSE,NA,4,10.125,11,NA,TRUE
"514",2015-04-28,1,91.0866799976838,"Tuesday","Frueling",FALSE,NA,3,10.25,13,NA,TRUE
"515",2015-04-29,1,135.750739524874,"Wednesday","Frueling",FALSE,NA,5,12.625,12,NA,TRUE
"516",2015-04-30,1,185.547465909923,"Thursday","Frueling",FALSE,NA,6,11.375,10,61,TRUE
"517",2015-05-02,1,205.277811156554,"Saturday","Frueling",FALSE,NA,3,11,12,0,TRUE
"518",2015-05-05,1,98.3386635883964,"Tuesday","Frueling",FALSE,NA,4,20,15,95,TRUE
